,PF00035,PF00113,PF00121,PF00154,PF00162,PF00163,PF00164,PF00177,PF00181,PF00189,PF00203,PF00237,PF00238,PF00252,PF00276,PF00281,PF00297,PF00298,PF00312,PF00318,PF00333,PF00338,PF00344,PF00347,PF00366,PF00380,PF00410,PF00411,PF00416,PF00453,PF00466,PF00542,PF00562,PF00572,PF00573,PF00584,PF00623,PF00627,PF00673,PF00687,PF00707,PF00712,PF00750,PF00763,PF00825,PF00828,PF00829,PF00830,PF00831,PF00861,PF00886,PF00889,PF00958,PF01000,PF01016,PF01018,PF01025,PF01084,PF01121,PF01176,PF01193,PF01195,PF01196,PF01245,PF01250,PF01252,PF01281,PF01330,PF01409,PF01416,PF01509,PF01632,PF01649,PF01668,PF01687,PF01715,PF01746,PF01765,PF01783,PF01795,PF02033,PF02130,PF02132,PF02224,PF02367,PF02403,PF02410,PF02527,PF02767,PF02768,PF02772,PF02773,PF02873,PF02882,PF02912,PF02938,PF02978,PF03118,PF03147,PF03461,PF03484,PF03485,PF03602,PF03652,PF03719,PF03726,PF03772,PF03840,PF03946,PF03947,PF03948,PF03952,PF04560,PF04561,PF04563,PF04565,PF04760,PF04983,PF04997,PF04998,PF05000,PF05198,PF05491,PF05697,PF05698,PF06071,PF06418,PF06421,PF06574,PF06689,PF07499,PF08275,PF08459,PF08529,PF10385,PF10458,PF11987,PF12344
PF01649,0.866666666667,0.818532818533,0.872463768116,0.88115942029,0.825072886297,0.875362318841,0.824046920821,0.835329341317,0.904347826087,0.96231884058,0.95652173913,0.96231884058,0.953623188406,0.959420289855,0.907246376812,0.936231884058,0.878260869565,0.866666666667,0.875362318841,0.869565217391,0.889855072464,0.866666666667,0.88115942029,0.915942028986,0.947826086957,0.892753623188,0.927536231884,0.872463768116,0.869565217391,0.83768115942,0.853211009174,0.859756097561,0.860869565217,0.884057971014,0.892753623188,0.813609467456,0.842105263158,0.785714285714,0.933333333333,0.846153846154,0.846376811594,0.892753623188,0.88115942029,0.836538461538,0.901449275362,0.860869565217,0.866666666667,0.826666666667,0.831884057971,0.895652173913,0.844311377246,0.869565217391,0.797101449275,0.886956521739,0.857971014493,0.823008849558,0.852173913043,0.841791044776,0.8125,0.844117647059,0.898550724638,0.875362318841,0.889855072464,0.858520900322,0.860869565217,0.844262295082,0.83850931677,0.931137724551,0.944927536232,1.0,0.87417218543,0.837288135593,1.0,0.848024316109,0.843373493976,0.844574780059,0.854103343465,0.886956521739,0.862416107383,0.88115942029,0.827205882353,0.825825825826,0.822147651007,0.871951219512,0.863768115942,0.846376811594,1.0,0.753424657534,0.895652173913,0.901449275362,0.849056603774,0.85,0.828859060403,0.835403726708,0.8125,0.815789473684,1.0,0.851301115242,0.822157434402,0.785714285714,0.82641509434,0.858858858859,0.847328244275,0.834507042254,0.889855072464,0.852348993289,0.849275362319,0.866666666667,0.863768115942,0.921739130435,0.836477987421,0.829365079365,0.857971014493,0.839622641509,0.844444444444,0.834862385321,0.88,0.840579710145,0.840707964602,0.866666666667,0.848765432099,0.838235294118,0.860869565217,0.854166666667,0.851351351351,0.861764705882,0.866197183099,0.88115942029,0.872549019608,0.666666666667,0.933333333333,0.845238095238,0.859531772575,0.857971014493,0.83734939759,0.828571428571,0.855072463768,0.880546075085
PF01668,0.87537993921,0.795366795367,0.87537993921,0.881458966565,0.835866261398,0.905775075988,0.835866261398,0.817629179331,0.917933130699,0.966565349544,0.963525835866,0.963525835866,0.963525835866,0.963525835866,0.927051671733,0.951367781155,0.905775075988,0.899696048632,0.896656534954,0.87537993921,0.905775075988,0.87537993921,0.899696048632,0.933130699088,0.948328267477,0.914893617021,0.942249240122,0.899696048632,0.890577507599,0.933130699088,0.825688073394,0.823170731707,0.869300911854,0.914893617021,0.905775075988,0.838905775076,0.841945288754,0.785714285714,0.951367781155,0.762237762238,0.951367781155,0.911854103343,0.893617021277,0.791666666667,0.914893617021,0.878419452888,0.87537993921,0.84,0.844984802432,0.908814589666,0.841945288754,0.878419452888,0.840579710145,0.917933130699,0.866261398176,0.83185840708,0.866261398176,0.826747720365,0.828125,0.844984802432,0.927051671733,0.893617021277,0.917933130699,0.826366559486,0.872340425532,0.754098360656,0.82298136646,0.823708206687,0.945288753799,1.0,0.827814569536,0.88813559322,0.848024316109,1.0,0.771084337349,0.826747720365,0.829787234043,0.905775075988,0.808724832215,0.90273556231,0.841911764706,0.808510638298,0.825503355705,0.780487804878,0.872340425532,0.854103343465,1.0,0.794520547945,0.911854103343,0.917933130699,0.786163522013,0.79375,0.848993288591,0.788819875776,0.829545454545,0.763157894737,1.0,0.817843866171,0.844984802432,0.571428571429,0.803773584906,0.829787234043,0.801526717557,0.792253521127,0.905775075988,0.825503355705,0.881458966565,0.884498480243,0.896656534954,0.939209726444,0.830188679245,0.797619047619,0.872340425532,0.817610062893,0.815873015873,0.825688073394,0.8,0.851063829787,0.835866261398,0.878419452888,0.827160493827,0.927051671733,0.866261398176,0.795138888889,0.793918918919,0.848024316109,0.841549295775,0.896656534954,0.843137254902,0.0,0.811550151976,0.826747720365,0.816053511706,0.872340425532,0.826747720365,0.809523809524,0.866261398176,0.825938566553
PF01687,0.89156626506,0.722891566265,0.903614457831,0.855421686747,0.855421686747,0.903614457831,0.843373493976,0.843373493976,0.89156626506,1.0,0.987951807229,0.987951807229,0.987951807229,0.987951807229,0.903614457831,0.963855421687,0.89156626506,0.831325301205,0.831325301205,0.855421686747,0.975903614458,0.915662650602,0.927710843373,0.975903614458,0.975903614458,0.903614457831,0.975903614458,0.915662650602,0.903614457831,0.843373493976,0.759036144578,0.771084337349,0.903614457831,0.903614457831,0.89156626506,0.698795180723,0.855421686747,0.428571428571,0.963855421687,0.457831325301,0.867469879518,0.855421686747,0.831325301205,0.819277108434,0.927710843373,0.879518072289,0.831325301205,0.566265060241,0.843373493976,0.963855421687,0.807228915663,0.867469879518,0.492753623188,0.903614457831,0.843373493976,0.506024096386,0.89156626506,0.867469879518,0.265625,0.819277108434,0.915662650602,0.819277108434,0.915662650602,0.807228915663,0.89156626506,0.433734939759,0.795180722892,0.831325301205,0.927710843373,0.0,0.33734939759,0.722891566265,0.843373493976,0.771084337349,1.0,0.831325301205,0.759036144578,0.89156626506,0.759036144578,0.867469879518,0.66265060241,0.746987951807,0.710843373494,0.518072289157,0.795180722892,0.855421686747,0.0,0.315068493151,0.855421686747,0.855421686747,0.771084337349,0.759036144578,0.819277108434,0.819277108434,0.433734939759,0.342105263158,0.0,0.590361445783,0.855421686747,0.285714285714,0.710843373494,0.819277108434,0.78313253012,0.807228915663,0.963855421687,0.21686746988,0.915662650602,0.831325301205,0.831325301205,0.915662650602,0.771084337349,0.710843373494,0.903614457831,0.843373493976,0.831325301205,0.855421686747,0.421686746988,0.879518072289,0.843373493976,0.915662650602,0.831325301205,0.855421686747,0.867469879518,0.843373493976,0.843373493976,0.843373493976,0.795180722892,0.927710843373,0.481927710843,0.0,0.819277108434,0.831325301205,0.614457831325,0.89156626506,0.867469879518,0.301204819277,0.867469879518,0.638554216867
PF01715,0.865102639296,0.849420849421,0.888563049853,0.894428152493,0.853372434018,0.891495601173,0.82991202346,0.829341317365,0.909090909091,0.964809384164,0.958944281525,0.961876832845,0.950146627566,0.958944281525,0.906158357771,0.941348973607,0.882697947214,0.897360703812,0.879765395894,0.850439882698,0.912023460411,0.868035190616,0.891495601173,0.92082111437,0.941348973607,0.891495601173,0.938416422287,0.888563049853,0.885630498534,0.83284457478,0.850152905199,0.850609756098,0.882697947214,0.888563049853,0.894428152493,0.846153846154,0.850439882698,0.928571428571,0.938416422287,0.853146853147,0.847507331378,0.870967741935,0.873900293255,0.823717948718,0.879765395894,0.879765395894,0.885630498534,0.804444444444,0.82991202346,0.909090909091,0.853293413174,0.850439882698,0.869565217391,0.900293255132,0.862170087977,0.83185840708,0.865102639296,0.841791044776,0.921875,0.844117647059,0.909090909091,0.859237536657,0.897360703812,0.858520900322,0.859237536657,0.795081967213,0.841614906832,0.829341317365,0.956011730205,1.0,0.894039735099,0.823728813559,0.844574780059,0.826747720365,0.831325301205,1.0,0.838905775076,0.903225806452,0.832214765101,0.897360703812,0.8125,0.822822822823,0.848993288591,0.878048780488,0.879765395894,0.841642228739,1.0,0.849315068493,0.876832844575,0.888563049853,0.849056603774,0.85,0.865771812081,0.816770186335,0.835227272727,0.973684210526,1.0,0.825278810409,0.844574780059,0.714285714286,0.841509433962,0.843843843844,0.86641221374,0.827464788732,0.909090909091,0.825503355705,0.859237536657,0.865102639296,0.897360703812,0.935483870968,0.842767295597,0.853174603175,0.879765395894,0.852201257862,0.850793650794,0.85626911315,0.832,0.859237536657,0.852507374631,0.891495601173,0.858024691358,0.823529411765,0.865102639296,0.815972222222,0.817567567568,0.847058823529,0.869718309859,0.891495601173,0.882352941176,1.0,0.827272727273,0.833333333333,0.846153846154,0.865102639296,0.855421686747,0.847619047619,0.862170087977,0.866894197952
PF01746,0.899696048632,0.795366795367,0.884498480243,0.887537993921,0.854103343465,0.896656534954,0.848024316109,0.83282674772,0.920972644377,0.969604863222,0.966565349544,0.969604863222,0.966565349544,0.969604863222,0.920972644377,0.957446808511,0.90273556231,0.893617021277,0.872340425532,0.884498480243,0.911854103343,0.884498480243,0.896656534954,0.93009118541,0.954407294833,0.911854103343,0.945288753799,0.893617021277,0.893617021277,0.863221884498,0.816513761468,0.817073170732,0.87537993921,0.905775075988,0.914893617021,0.820668693009,0.848024316109,0.857142857143,0.951367781155,0.755244755245,0.87537993921,0.884498480243,0.896656534954,0.820512820513,0.893617021277,0.881458966565,0.887537993921,0.853333333333,0.826747720365,0.917933130699,0.920972644377,0.893617021277,0.826086956522,0.914893617021,0.869300911854,0.853982300885,0.87537993921,0.841945288754,0.796875,0.848024316109,0.927051671733,0.869300911854,0.914893617021,0.83922829582,0.878419452888,0.72131147541,0.816770186335,0.838905775076,0.954407294833,1.0,0.860927152318,0.830508474576,0.854103343465,0.829787234043,0.759036144578,0.838905775076,1.0,0.908814589666,0.825503355705,0.872340425532,0.838235294118,0.790273556231,0.828859060403,0.829268292683,0.866261398176,0.848024316109,1.0,0.808219178082,0.887537993921,0.893617021277,0.836477987421,0.83125,0.822147651007,0.816770186335,0.840909090909,0.789473684211,1.0,0.847583643123,0.866261398176,0.357142857143,0.845283018868,0.838905775076,0.835877862595,0.806338028169,0.908814589666,0.805369127517,0.863221884498,0.869300911854,0.890577507599,0.939209726444,0.823899371069,0.801587301587,0.878419452888,0.808176100629,0.806349206349,0.816513761468,0.8,0.860182370821,0.838905775076,0.896656534954,0.820987654321,0.860182370821,0.863221884498,0.802083333333,0.804054054054,0.860182370821,0.816901408451,0.869300911854,0.892156862745,0.333333333333,0.83282674772,0.857142857143,0.816053511706,0.87537993921,0.817629179331,0.819047619048,0.881458966565,0.843003412969
PF01765,0.893258426966,0.891891891892,0.903314917127,0.90756302521,0.892128279883,0.895316804408,0.885630498534,0.892215568862,0.913513513514,0.97027027027,0.964864864865,0.97027027027,0.962162162162,0.967567567568,0.918918918919,0.951351351351,0.893732970027,0.903314917127,0.888888888889,0.900568181818,0.910810810811,0.887640449438,0.891891891892,0.92972972973,0.951351351351,0.889189189189,0.937837837838,0.891966759003,0.893854748603,0.901449275362,0.908256880734,0.911585365854,0.898591549296,0.888283378747,0.902702702703,0.896449704142,0.900584795322,1.0,0.948648648649,0.916083916084,0.888571428571,0.889807162534,0.896648044693,0.916666666667,0.888283378747,0.89226519337,0.90985915493,0.884444444444,0.881690140845,0.910810810811,0.904191616766,0.900568181818,0.913043478261,0.888283378747,0.893982808023,0.893805309735,0.894886363636,0.90447761194,0.9375,0.9,0.894594594595,0.877437325905,0.889189189189,0.893890675241,0.902857142857,0.877049180328,0.903726708075,0.898203592814,0.948648648649,0.5,0.887417218543,0.884745762712,0.886956521739,0.905775075988,0.89156626506,0.903225806452,0.908814589666,1.0,0.895973154362,0.905817174515,0.908088235294,0.891891891892,0.91610738255,0.951219512195,0.887323943662,0.893063583815,1.0,0.876712328767,0.887671232877,0.883783783784,0.924528301887,0.925,0.906040268456,0.909937888199,0.903409090909,0.947368421053,1.0,0.881040892193,0.900874635569,0.928571428571,0.898113207547,0.906906906907,0.923664122137,0.887323943662,0.913513513514,0.906040268456,0.892957746479,0.880681818182,0.903047091413,0.937837837838,0.90251572327,0.892857142857,0.898876404494,0.911949685535,0.914285714286,0.908256880734,0.912,0.901449275362,0.896755162242,0.897506925208,0.913580246914,0.888235294118,0.880341880342,0.868055555556,0.868243243243,0.897058823529,0.901408450704,0.895027624309,0.941176470588,1.0,0.884848484848,0.904761904762,0.889632107023,0.889518413598,0.906626506024,0.914285714286,0.900849858357,0.894197952218
PF01783,0.953020134228,0.733590733591,0.879194630872,0.88255033557,0.835570469799,0.88255033557,0.812080536913,0.805369127517,0.929530201342,0.979865771812,0.969798657718,0.973154362416,0.96644295302,0.969798657718,0.929530201342,0.94966442953,0.895973154362,0.869127516779,0.859060402685,0.862416107383,0.906040268456,0.869127516779,0.892617449664,0.929530201342,0.956375838926,0.902684563758,0.939597315436,0.879194630872,0.869127516779,0.845637583893,0.798657718121,0.802013422819,0.869127516779,0.889261744966,0.909395973154,0.815436241611,0.838926174497,1.0,0.953020134228,0.713286713287,0.845637583893,0.879194630872,0.885906040268,0.775167785235,0.88255033557,0.872483221477,0.875838926174,0.737777777778,0.828859060403,0.91610738255,0.842281879195,0.869127516779,0.68115942029,0.892617449664,0.845637583893,0.699115044248,0.855704697987,0.822147651007,0.8125,0.825503355705,0.906040268456,0.885906040268,0.895973154362,0.765100671141,0.869127516779,0.754098360656,0.828859060403,0.828859060403,0.963087248322,1.0,0.715231788079,0.725423728814,0.862416107383,0.808724832215,0.759036144578,0.832214765101,0.825503355705,0.895973154362,1.0,0.855704697987,0.738970588235,0.815436241611,0.744966442953,0.768292682927,0.879194630872,0.842281879195,1.0,0.616438356164,0.885906040268,0.885906040268,0.786163522013,0.78125,0.741610738255,0.798657718121,0.6875,0.526315789474,1.0,0.75092936803,0.845637583893,0.714285714286,0.716981132075,0.832214765101,0.721374045802,0.739436619718,0.902684563758,0.684563758389,0.855704697987,0.855704697987,0.862416107383,0.946308724832,0.815436241611,0.742063492063,0.869127516779,0.785234899329,0.781879194631,0.812080536913,0.76,0.848993288591,0.832214765101,0.879194630872,0.805369127517,0.825503355705,0.852348993289,0.743055555556,0.743243243243,0.832214765101,0.700704225352,0.862416107383,0.813725490196,0.0,0.808724832215,0.835570469799,0.741610738255,0.845637583893,0.818791946309,0.714285714286,0.869127516779,0.761092150171
PF01795,0.870786516854,0.872586872587,0.8891966759,0.899159663866,0.889212827988,0.87811634349,0.885630498534,0.880239520958,0.905817174515,0.96675900277,0.958448753463,0.961218836565,0.95567867036,0.958448753463,0.908587257618,0.952908587258,0.87811634349,0.880886426593,0.872222222222,0.872159090909,0.914127423823,0.86797752809,0.891966759003,0.927977839335,0.941828254848,0.891966759003,0.939058171745,0.869806094183,0.868715083799,0.884057971014,0.905198776758,0.90243902439,0.89014084507,0.886426592798,0.894736842105,0.87573964497,0.897660818713,0.785714285714,0.950138504155,0.888111888112,0.885714285714,0.8891966759,0.877094972067,0.894230769231,0.90027700831,0.872576177285,0.884507042254,0.888888888889,0.847887323944,0.91135734072,0.877245508982,0.869318181818,0.913043478261,0.886426592798,0.885386819484,0.898230088496,0.889204545455,0.898507462687,0.8125,0.876470588235,0.90027700831,0.877437325905,0.891966759003,0.881028938907,0.897142857143,0.877049180328,0.894409937888,0.862275449102,0.950138504155,1.0,0.907284768212,0.894915254237,0.88115942029,0.90273556231,0.867469879518,0.897360703812,0.872340425532,0.905817174515,0.855704697987,1.0,0.875,0.867867867868,0.889261744966,0.878048780488,0.867605633803,0.85549132948,1.0,0.890410958904,0.891966759003,0.90027700831,0.880503144654,0.88125,0.89932885906,0.885093167702,0.863636363636,0.947368421053,1.0,0.85873605948,0.871720116618,1.0,0.864150943396,0.888888888889,0.889312977099,0.866197183099,0.91135734072,0.865771812081,0.887323943662,0.875,0.87811634349,0.927977839335,0.893081761006,0.880952380952,0.887640449438,0.896226415094,0.898412698413,0.902140672783,0.896,0.895652173913,0.893805309735,0.87811634349,0.904320987654,0.885294117647,0.888888888889,0.857638888889,0.858108108108,0.894117647059,0.919014084507,0.891966759003,0.921568627451,1.0,0.863636363636,0.886904761905,0.872909698997,0.869688385269,0.903614457831,0.866666666667,0.875354107649,0.883959044369
PF02033,0.878676470588,0.675675675676,0.875,0.886029411765,0.823529411765,0.878676470588,0.860294117647,0.838235294118,0.922794117647,0.966911764706,0.963235294118,0.963235294118,0.963235294118,0.970588235294,0.911764705882,0.952205882353,0.871323529412,0.886029411765,0.878676470588,0.856617647059,0.911764705882,0.834558823529,0.893382352941,0.933823529412,0.955882352941,0.889705882353,0.944852941176,0.882352941176,0.875,0.852941176471,0.775735294118,0.783088235294,0.882352941176,0.889705882353,0.886029411765,0.8125,0.841911764706,0.714285714286,0.952205882353,0.51048951049,0.867647058824,0.897058823529,0.882352941176,0.761029411765,0.893382352941,0.878676470588,0.886029411765,0.702222222222,0.819852941176,0.915441176471,0.860294117647,0.860294117647,0.782608695652,0.878676470588,0.841911764706,0.752212389381,0.856617647059,0.816176470588,0.5625,0.830882352941,0.897058823529,0.889705882353,0.893382352941,0.775735294118,0.867647058824,0.549180327869,0.816176470588,0.808823529412,0.963235294118,1.0,0.596026490066,0.705882352941,0.827205882353,0.841911764706,0.66265060241,0.8125,0.838235294118,0.908088235294,0.738970588235,0.875,1.0,0.827205882353,0.720588235294,0.65243902439,0.871323529412,0.841911764706,1.0,0.712328767123,0.900735294118,0.904411764706,0.591194968553,0.5875,0.705882352941,0.783088235294,0.590909090909,0.526315789474,1.0,0.721189591078,0.852941176471,0.428571428571,0.667924528302,0.834558823529,0.648854961832,0.6875,0.911764705882,0.691275167785,0.856617647059,0.852941176471,0.882352941176,0.933823529412,0.801470588235,0.674603174603,0.889705882353,0.790441176471,0.779411764706,0.823529411765,0.608,0.852941176471,0.838235294118,0.886029411765,0.801470588235,0.852941176471,0.875,0.716911764706,0.731617647059,0.834558823529,0.698529411765,0.900735294118,0.823529411765,0.333333333333,0.794117647059,0.830882352941,0.720588235294,0.867647058824,0.830882352941,0.52380952381,0.981617647059,0.702205882353
PF02130,0.858858858859,0.830115830116,0.870870870871,0.864864864865,0.81981981982,0.861861861862,0.795795795796,0.774774774775,0.912912912913,0.963963963964,0.957957957958,0.963963963964,0.957957957958,0.960960960961,0.912912912913,0.936936936937,0.858858858859,0.858858858859,0.870870870871,0.840840840841,0.903903903904,0.831831831832,0.906906906907,0.927927927928,0.942942942943,0.87987987988,0.924924924925,0.855855855856,0.852852852853,0.834834834835,0.816513761468,0.817073170732,0.846846846847,0.87987987988,0.891891891892,0.798798798799,0.81981981982,1.0,0.93993993994,0.804195804196,0.831831831832,0.858858858859,0.861861861862,0.810897435897,0.876876876877,0.870870870871,0.876876876877,0.768888888889,0.846846846847,0.903903903904,0.810810810811,0.843843843844,0.811594202899,0.873873873874,0.81981981982,0.787610619469,0.84984984985,0.78978978979,0.859375,0.813813813814,0.888888888889,0.885885885886,0.882882882883,0.819935691318,0.840840840841,0.868852459016,0.804347826087,0.801801801802,0.948948948949,1.0,0.834437086093,0.806779661017,0.825825825826,0.808510638298,0.746987951807,0.822822822823,0.790273556231,0.891891891892,0.815436241611,0.867867867868,0.827205882353,1.0,0.832214765101,0.810975609756,0.852852852853,0.852852852853,1.0,0.753424657534,0.867867867868,0.873873873874,0.849056603774,0.85,0.802013422819,0.813664596273,0.8125,0.763157894737,1.0,0.791821561338,0.831831831832,0.928571428571,0.8,0.801801801802,0.797709923664,0.806338028169,0.900900900901,0.818791946309,0.864864864865,0.837837837838,0.855855855856,0.927927927928,0.808176100629,0.825396825397,0.843843843844,0.798742138365,0.8,0.798165137615,0.808,0.825825825826,0.813813813814,0.855855855856,0.805555555556,0.810810810811,0.840840840841,0.8125,0.810810810811,0.822822822823,0.816901408451,0.894894894895,0.862745098039,0.333333333333,0.793939393939,0.810810810811,0.785953177258,0.843843843844,0.798192771084,0.857142857143,0.831831831832,0.78156996587
PF02132,0.869127516779,0.791505791506,0.89932885906,0.88255033557,0.832214765101,0.88255033557,0.825503355705,0.815436241611,0.91610738255,0.963087248322,0.963087248322,0.973154362416,0.963087248322,0.959731543624,0.922818791946,0.939597315436,0.906040268456,0.89932885906,0.88255033557,0.865771812081,0.902684563758,0.875838926174,0.909395973154,0.929530201342,0.953020134228,0.895973154362,0.93288590604,0.88255033557,0.875838926174,0.859060402685,0.795302013423,0.788590604027,0.875838926174,0.889261744966,0.912751677852,0.838926174497,0.845637583893,0.857142857143,0.942953020134,0.769230769231,0.862416107383,0.872483221477,0.88255033557,0.781879194631,0.889261744966,0.885906040268,0.94966442953,0.742222222222,0.835570469799,0.902684563758,0.832214765101,0.865771812081,0.739130434783,0.885906040268,0.879194630872,0.730088495575,0.889261744966,0.828859060403,0.84375,0.832214765101,0.902684563758,0.862416107383,0.892617449664,0.791946308725,0.859060402685,0.795081967213,0.818791946309,0.808724832215,0.956375838926,1.0,0.801324503311,0.745762711864,0.822147651007,0.825503355705,0.710843373494,0.848993288591,0.828859060403,0.91610738255,0.744966442953,0.889261744966,0.720588235294,0.832214765101,1.0,0.719512195122,0.885906040268,0.822147651007,1.0,0.630136986301,0.875838926174,0.879194630872,0.754716981132,0.75625,0.765100671141,0.798657718121,0.789772727273,0.710526315789,1.0,0.702602230483,0.862416107383,0.571428571429,0.788679245283,0.822147651007,0.75572519084,0.760563380282,0.89932885906,0.718120805369,0.862416107383,0.872483221477,0.89932885906,0.939597315436,0.815436241611,0.797619047619,0.879194630872,0.788590604027,0.781879194631,0.818791946309,0.784,0.848993288591,0.838926174497,0.885906040268,0.788590604027,0.848993288591,0.852348993289,0.722222222222,0.722972972973,0.855704697987,0.767605633803,0.885906040268,0.794117647059,0.666666666667,0.795302013423,0.822147651007,0.738255033557,0.848993288591,0.832214765101,0.752380952381,0.865771812081,0.750853242321
PF02224,0.878048780488,0.682926829268,0.896341463415,0.90243902439,0.853658536585,0.865853658537,0.768292682927,0.780487804878,0.908536585366,0.981707317073,0.963414634146,0.963414634146,0.969512195122,0.975609756098,0.932926829268,0.963414634146,0.896341463415,0.865853658537,0.871951219512,0.853658536585,0.963414634146,0.865853658537,0.926829268293,0.969512195122,0.951219512195,0.884146341463,0.957317073171,0.853658536585,0.84756097561,0.798780487805,0.823170731707,0.823170731707,0.890243902439,0.884146341463,0.90243902439,0.780487804878,0.884146341463,0.857142857143,0.951219512195,0.538461538462,0.792682926829,0.884146341463,0.890243902439,0.835365853659,0.896341463415,0.908536585366,0.871951219512,0.548780487805,0.792682926829,0.957317073171,0.841463414634,0.84756097561,0.579710144928,0.896341463415,0.817073170732,0.524390243902,0.884146341463,0.853658536585,0.484375,0.798780487805,0.914634146341,0.853658536585,0.914634146341,0.798780487805,0.859756097561,0.549180327869,0.762195121951,0.859756097561,0.951219512195,0.5,0.377483443709,0.682926829268,0.871951219512,0.780487804878,0.518072289157,0.878048780488,0.829268292683,0.951219512195,0.768292682927,0.878048780488,0.65243902439,0.810975609756,0.719512195122,1.0,0.890243902439,0.84756097561,0.0,0.342465753425,0.890243902439,0.90243902439,0.528301886792,0.5375,0.756097560976,0.853658536585,0.487804878049,0.289473684211,0.0,0.725609756098,0.859756097561,0.714285714286,0.713414634146,0.853658536585,0.707317073171,0.786585365854,0.963414634146,0.375838926174,0.84756097561,0.859756097561,0.865853658537,0.939024390244,0.762195121951,0.664634146341,0.884146341463,0.810975609756,0.80487804878,0.835365853659,0.584,0.884146341463,0.859756097561,0.920731707317,0.865853658537,0.780487804878,0.859756097561,0.774390243902,0.780487804878,0.853658536585,0.786585365854,0.884146341463,0.549019607843,0.333333333333,0.823170731707,0.829268292683,0.701219512195,0.914634146341,0.84756097561,0.52380952381,0.884146341463,0.719512195122
PF02367,0.876056338028,0.853281853282,0.876056338028,0.878873239437,0.862973760933,0.87323943662,0.868035190616,0.865269461078,0.907042253521,0.957746478873,0.960563380282,0.960563380282,0.952112676056,0.957746478873,0.90985915493,0.943661971831,0.878873239437,0.887323943662,0.870422535211,0.860795454545,0.892957746479,0.859154929577,0.881690140845,0.912676056338,0.943661971831,0.887323943662,0.92676056338,0.867605633803,0.861971830986,0.866666666667,0.868501529052,0.865853658537,0.867605633803,0.89014084507,0.895774647887,0.884615384615,0.883040935673,0.928571428571,0.940845070423,0.86013986014,0.862857142857,0.901408450704,0.876056338028,0.862179487179,0.907042253521,0.87323943662,0.878873239437,0.884444444444,0.833802816901,0.895774647887,0.868263473054,0.857954545455,0.811594202899,0.887323943662,0.859598853868,0.849557522124,0.866477272727,0.862686567164,0.9375,0.858823529412,0.895774647887,0.861971830986,0.892957746479,0.897106109325,0.865714285714,0.844262295082,0.860248447205,0.880239520958,0.954929577465,1.0,0.913907284768,0.864406779661,0.863768115942,0.872340425532,0.795180722892,0.879765395894,0.866261398176,0.887323943662,0.879194630872,0.867605633803,0.871323529412,0.852852852853,0.885906040268,0.890243902439,1.0,0.846820809249,1.0,0.794520547945,0.904225352113,0.918309859155,0.842767295597,0.84375,0.879194630872,0.860248447205,0.892045454545,0.868421052632,1.0,0.847583643123,0.865889212828,0.571428571429,0.867924528302,0.876876876877,0.874045801527,0.852112676056,0.892957746479,0.912751677852,0.853521126761,0.872159090909,0.884507042254,0.929577464789,0.858490566038,0.853174603175,0.870422535211,0.864779874214,0.863492063492,0.871559633028,0.896,0.884057971014,0.882005899705,0.89014084507,0.876543209877,0.867647058824,0.897435897436,0.850694444444,0.844594594595,0.873529411765,0.87676056338,0.878873239437,0.843137254902,1.0,0.872727272727,0.857142857143,0.872909698997,0.869688385269,0.870481927711,0.885714285714,0.85835694051,0.887372013652
PF02403,0.85838150289,0.837837837838,0.869942196532,0.867052023121,0.836734693878,0.872832369942,0.824046920821,0.829341317365,0.916184971098,0.965317919075,0.962427745665,0.968208092486,0.965317919075,0.968208092486,0.921965317919,0.947976878613,0.881502890173,0.869942196532,0.884393063584,0.85838150289,0.904624277457,0.852601156069,0.884393063584,0.933526011561,0.953757225434,0.878612716763,0.936416184971,0.869942196532,0.867052023121,0.834782608696,0.862385321101,0.859756097561,0.867052023121,0.872832369942,0.907514450867,0.825443786982,0.842105263158,0.928571428571,0.947976878613,0.846153846154,0.843930635838,0.872832369942,0.872832369942,0.830128205128,0.890173410405,0.881502890173,0.867052023121,0.826666666667,0.838150289017,0.913294797688,0.835329341317,0.85838150289,0.840579710145,0.884393063584,0.835260115607,0.862831858407,0.861271676301,0.832835820896,0.8125,0.841176470588,0.893063583815,0.849710982659,0.884393063584,0.864951768489,0.85549132948,0.83606557377,0.819875776398,0.853293413174,0.950867052023,1.0,0.87417218543,0.827118644068,0.846376811594,0.854103343465,0.855421686747,0.841642228739,0.848024316109,0.893063583815,0.842281879195,0.85549132948,0.841911764706,0.852852852853,0.822147651007,0.84756097561,0.846820809249,1.0,1.0,0.849315068493,0.872832369942,0.878612716763,0.88679245283,0.8875,0.859060402685,0.826086956522,0.835227272727,0.894736842105,1.0,0.847583643123,0.845481049563,0.928571428571,0.845283018868,0.84984984985,0.835877862595,0.841549295775,0.907514450867,0.818791946309,0.835260115607,0.852601156069,0.867052023121,0.933526011561,0.817610062893,0.849206349206,0.869942196532,0.852201257862,0.853968253968,0.853211009174,0.824,0.84347826087,0.846607669617,0.867052023121,0.845679012346,0.838235294118,0.832369942197,0.871527777778,0.861486486486,0.844117647059,0.841549295775,0.884393063584,0.892156862745,0.666666666667,0.842424242424,0.848214285714,0.842809364548,0.85838150289,0.852409638554,0.87619047619,0.846820809249,0.839590443686
