rifle_mag_GWD2_46_48,MAG
rifle_mag_GWE1_42_9,MAG
rifle_mag_GWF1_43_9,MAG
rifle_mag_GWA1_48_13,MAG
rifle_mag_GWC1_40_13,MAG
rifle_mag_GWA1_47_9,MAG
rifle_mag_GWA2_45_13,MAG
rifle_mag_GWA2_58_9,MAG
rifle_mag_GWC1_36_9,MAG
rifle_mag_GWC1_37_10,MAG
troutbog_mag_00990,MAG
rifle_mag_GWC1_43_61,MAG
rifle_mag_GWA2_40_8,MAG
rifle_mag_GWF1_40_6,MAG
rifle_mag_GWC1_45_9,MAG
rifle_mag_GWC2_42_13,MAG
rifle_mag_GWA2_42_18,MAG
alinen_sag_N14,SAG
rifle_mag_GWC2_41_8,MAG
sak_sag_P19,SAG
rifle_mag_GWC2_37_9,MAG
rifle_mag_GWE2_46_45,MAG
rifle_mag_GWB1_40_7,MAG
rifle_mag_GWC1_39_29,MAG
rifle_mag_GWA2_42_9,MAG
rifle_mag_GWA1_43_27,MAG
rifle_mag_GWB1_36_5,MAG
rifle_mag_GWA1_42_19,MAG
rifle_mag_GWB1_42_17,MAG
rifle_mag_GWA2_53_10,MAG
rifle_mag_GWA2_42_11,MAG
rifle_mag_GWB1_50_9,MAG
rifle_mag_GWA2_45_9,MAG
rifle_mag_GWB1_35_20,MAG
rifle_mag_GWA2_42_41,MAG
rifle_mag_GWA2_53_21,MAG
rifle_mag_GWC1_48_8,MAG
alinen_sag_L7,SAG
rifle_mag_GWA2_39_18,MAG
epr_sag_E14,SAG
rifle_mag_GWC2_35_8,MAG
rifle_mag_GWF2_35_12,MAG
rifle_mag_GWA2_39_24,MAG
rifle_mag_GWB1_43_6,MAG
Microgenomates_bacterium_SCGC_AAA040_P11,nan
rifle_mag_GWC2_53_7,MAG
rifle_mag_GWB1_47_6,MAG
hsm_sag_A09,SAG
rifle_mag_GWA1_42_7,MAG
rifle_mag_GWA2_44_10,MAG
rifle_mag_GWA2_42_28,MAG
rifle_mag_GWF2_44_8,MAG
rifle_mag_GWA2_51_12,MAG
rifle_mag_GWC1_38_6,MAG
rifle_mag_GWF1_52_5,MAG
rifle_mag_GWB1_55_9,MAG
alinen_sag_I9,SAG
rifle_mag_GWF2_44_8b,MAG
rifle_mag_GWA2_46_10,MAG
rifle_mag_GWC1_34_10,MAG
hsm_sag_J21,SAG
rifle_mag_GWA2_42_80,MAG
rifle_mag_GWB1_45_10,MAG
rifle_mag_GWB1_41_5,MAG
rifle_mag_GWA1_53_13,MAG
rifle_mag_GWA2_47_21,MAG
rifle_mag_GWC1_41_7,MAG
